,id,position,name,age_years,gender,country,sector,corp.,worth_busd,image
1853,7484,1854,Gordon Wu,83,Male,None,Real Estate ,Real Estate,1.3,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569
1854,4325,1855,Wu Lanlan,44,Female,China,Manufacturing ,Packaging,1.3,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569
1855,8164,1856,Xu Ziquan,59,Male,None,Technology ,Software,1.3,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569
1856,6928,1857,Yang Meirong,-9999,Female,China,Service ,Education,1.3,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569
1857,4173,1858,Yang Tingdong,58,Male,None,Food And Beverage ,Brewery,1.3,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583
1858,6374,1859,You Xiaoping,60,Male,None,Manufacturing ,"Chemicals, Spandex",1.3,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583
1859,8702,1860,Yu Peidi,58,Male,None,Real Estate ,Real Estate,1.3,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747
1860,7633,1861,Yu Qibing,52,None,None,Manufacturing ,Glass,1.3,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747
1861,7346,1862,Yu Yunxin,56,Male,None,Fashion & Retail ,Costume Jewelry,1.3,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747
1862,1282,1863,Zan Shengda,55,Male,People'S Republic Of China,Diversified ,Diversified,1.3,https://specials-images.forbesimg.com/imageserve/5a7d1d8c4bbe6f2652f51243/416x416.jpg?background=000000&cropX1=216&cropX2=1272&cropY1=11&cropY2=1067
1863,4986,1864,Zhang Guiping,66,Male,None,Real Estate ,Real Estate,1.3,https://specials-images.forbesimg.com/imageserve/beb773dd7c933c68e881a0d5b72f89ae/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744
1864,4589,1865,Zhao Weiguo,51,Male,None,Technology ,It Products,1.3,https://specials-images.forbesimg.com/imageserve/589f2d6e31358e1a35ab274c/416x416.jpg?background=000000&cropX1=43&cropX2=703&cropY1=192&cropY2=853
1865,5009,1866,Zheng Jianjiang,57,Male,None,Manufacturing ,Electrical Equipment,1.3,https://specials-images.forbesimg.com/imageserve/562a57ede4b0ffa7afe63004/416x416.jpg?background=000000&cropX1=105&cropX2=744&cropY1=82&cropY2=722
1866,3605,1867,Hamad Bin Jassim Bin Jaber Al Thani,58,Male,Qatar,Finance And Investments ,Investments,1.2,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782
1867,3190,1868,Fawzi Al-Kharafi,-9999,Male,None,Diversified ,Diversified,1.2,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782
1868,5452,1869,Mohannad Al-Kharafi,-9999,None,Kuwait,Diversified ,Diversified,1.2,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782
1869,2121,1870,Isak Andic,64,Male,None,Fashion & Retail ,Fashion Retail,1.2,https://specials-images.forbesimg.com/imageserve/58a27c03a7ea431f32197606/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=77&cropY2=820
1870,3611,1871,Marc Andreessen,46,None,None,Finance And Investments ,Venture Capital Investing,1.2,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828
1871,7378,1872,Jose Maria Aristrain,55,Male,None,Metals & Mining ,Steel,1.2,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828
1872,4737,1873,Thomas Bailey,81,None,United States,Finance And Investments ,Money Management,1.2,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828
1873,9470,1874,Harindarpal Banga,67,Male,None,Finance And Investments ,Commodities,1.2,https://specials-images.forbesimg.com/imageserve/5a7f22814bbe6f2652f52e70/416x416.jpg?background=000000&cropX1=623&cropX2=3280&cropY1=11&cropY2=2666
1874,2169,1875,Elena Baturina,55,Female,None,Construction & Engineering ,"Investments, Real Estate",1.2,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727
1875,6031,1876,Eduardo Belmont Anderson,72,Male,None,Fashion & Retail ,Cosmetics,1.2,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727
1876,4072,1877,Tomasz Biernacki,45,Male,Poland,Fashion & Retail ,Supermarkets,1.2,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727
1877,9721,1878,Zadik Bino,74,Male,None,Diversified ,"Banking, Oil",1.2,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727
1878,6367,1879,Brett Blundy,58,Male,None,Fashion & Retail ,"Retail, Agribusiness",1.2,https://specials-images.forbesimg.com/imageserve/56a03e89e4b0ed854f529426/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976
1879,4842,1880,Henadiy Boholyubov,56,None,None,Diversified ,"Banking, Investments",1.2,https://specials-images.forbesimg.com/imageserve/56cc590ce4b062f6b59a507b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=156&cropY2=899
1880,6307,1881,Charles Brandes,75,Male,None,Finance And Investments ,Money Management,1.2,https://specials-images.forbesimg.com/imageserve/5a9095bc31358e79a28a1f8c/416x416.jpg?background=000000&cropX1=163&cropX2=1805&cropY1=0&cropY2=1641
1881,9873,1882,Amit Burman,48,Male,None,Food And Beverage ,Consumer Goods,1.2,https://specials-images.forbesimg.com/imageserve/5a7f046b31358e4955ad1737/416x416.jpg?background=000000&cropX1=686&cropX2=3522&cropY1=12&cropY2=2848
1882,4195,1883,Cai Dongqing,49,Male,None,Media & Entertainment ,Animation,1.2,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807
1883,3875,1884,Chen Bo,47,Male,None,Energy ,Wind Power Generation,1.2,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807
1884,3258,1885,Cheng Wei,34,Male,China,Service ,Ride-Hailing Service,1.2,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropX1=1046&cropX2=3177&cropY1=126&cropY2=2256
1885,1330,1886,Phongthep Chiaravanont,66,Male,None,Diversified ,Diversified,1.2,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropX1=1046&cropX2=3177&cropY1=126&cropY2=2256
1886,7748,1887,Kochouseph Chittilappilly,67,Male,None,Manufacturing ,Manufacturing,1.2,https://specials-images.forbesimg.com/imageserve/5a7f2e6631358e4955ad1a04/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=17&cropY2=617
1887,9356,1888,Chu Jinfu,61,None,None,Manufacturing ,Electrical Equipment,1.2,https://specials-images.forbesimg.com/imageserve/5a7c86f34bbe6f2652f500f2/416x416.jpg?background=000000&cropX1=9&cropX2=1956&cropY1=365&cropY2=2313
1888,3460,1889,Eduardo Costantini,71,Male,None,Real Estate ,Real Estate,1.2,https://specials-images.forbesimg.com/imageserve/5a7a257ba7ea43169012d53c/416x416.jpg?background=000000&cropX1=766&cropX2=3435&cropY1=0&cropY2=2667
1889,6418,1890,Sol Daurella,52,Female,None,Food And Beverage ,Coca-Cola,1.2,https://specials-images.forbesimg.com/imageserve/5a8115774bbe6f2652f5450a/416x416.jpg?background=000000&cropX1=1050&cropX2=4221&cropY1=14&cropY2=3188
1890,4874,1891,Philip Day,52,Male,Uk,Fashion & Retail ,Clothing Retail,1.2,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropX1=79&cropX2=774&cropY1=38&cropY2=733
1891,5390,1892,D. Leopoldo Del Pino Y Calvo-Sotelo,55,Male,Spain,Construction & Engineering ,Construction,1.2,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropX1=79&cropX2=774&cropY1=38&cropY2=733
1892,5756,1893,Norbert Dentressangle,63,Male,France,Logistics ,"Transport, Logistics",1.2,https://specials-images.forbesimg.com/imageserve/5a8306e0a7ea431690136550/416x416.jpg?background=000000&cropX1=0&cropX2=1598&cropY1=2&cropY2=1600
1893,3338,1894,Beda Diethelm,77,None,None,Healthcare ,Hearing Aids,1.2,https://specials-images.forbesimg.com/imageserve/5a8306e0a7ea431690136550/416x416.jpg?background=000000&cropX1=0&cropX2=1598&cropY1=2&cropY2=1600
1894,7459,1895,Mark Dixon,59,Male,None,Real Estate ,Office Real Estate,1.2,https://specials-images.forbesimg.com/imageserve/56cc6a95e4b062f6b59a5129/416x416.jpg?background=000000&cropX1=40&cropX2=712&cropY1=93&cropY2=765
1895,7860,1896,Henry Engelhardt,60,Male,United States,Finance And Investments ,Insurance,1.2,https://specials-images.forbesimg.com/imageserve/4c8c43f00e04cbd4ab49c7914c8439f7/416x416.jpg?background=000000&cropX1=201&cropX2=541&cropY1=21&cropY2=361
1896,2666,1897,Fang Hongbo,51,Male,None,Manufacturing ,Home Appliances,1.2,https://specials-images.forbesimg.com/imageserve/5a8751a34bbe6f2652f5cacf/416x416.jpg?background=000000&cropX1=863&cropX2=3423&cropY1=109&cropY2=2667
1897,8253,1898,Gleb Fetisov,52,Male,None,Telecom ,Investments,1.2,https://specials-images.forbesimg.com/imageserve/5a80a73c4bbe6f2652f53e56/416x416.jpg?background=000000&cropX1=268&cropX2=2388&cropY1=0&cropY2=2119
1898,2995,1899,Donald Foss,74,Male,Usa,Automotive ,Auto Loans,1.2,https://specials-images.forbesimg.com/imageserve/5a80a73c4bbe6f2652f53e56/416x416.jpg?background=000000&cropX1=268&cropX2=2388&cropY1=0&cropY2=2119
1899,2236,1900,Robert Friedland,67,Male,None,Metals & Mining ,Mining,1.2,https://specials-images.forbesimg.com/imageserve/5a90931d4bbe6f0fa82668f8/416x416.jpg?background=000000&cropX1=462&cropX2=3234&cropY1=61&cropY2=2832
1900,6855,1901,Donald Friese,77,Male,None,Manufacturing ,Manufacturing,1.2,https://specials-images.forbesimg.com/imageserve/5a9096ee4bbe6f0fa8266983/416x416.jpg?background=000000&cropX1=1485&cropX2=2684&cropY1=905&cropY2=2104
1901,9771,1902,Fu Guangming,64,Male,China,Food And Beverage ,Poultry,1.2,https://specials-images.forbesimg.com/imageserve/562e5762e4b0ffa7afe645e2/416x416.jpg?background=000000&cropX1=0&cropX2=676&cropY1=171&cropY2=848
1902,9020,1903,Dan Gertler,44,Male,None,Metals & Mining ,Mining,1.2,https://specials-images.forbesimg.com/imageserve/0075a36cf9d5d678480cdc4d8d4e2cbe/416x416.jpg?background=000000&cropX1=177&cropX2=639&cropY1=3&cropY2=465
1903,9610,1904,Dennis Gillings,74,Male,None,Healthcare ,Drug Testing,1.2,https://specials-images.forbesimg.com/imageserve/0075a36cf9d5d678480cdc4d8d4e2cbe/416x416.jpg?background=000000&cropX1=177&cropX2=639&cropY1=3&cropY2=465
1904,8449,1905,Ryan Graves,33,Male,United States,Technology ,Uber,1.2,https://specials-images.forbesimg.com/imageserve/5a9093ac4bbe6f0fa8266912/416x416.jpg?background=000000&cropX1=646&cropX2=1389&cropY1=412&cropY2=1154
1905,4849,1906,Gu Wei,53,Male,China,Manufacturing ,Consumer Electronics,1.2,https://specials-images.forbesimg.com/imageserve/5a97219931358e79a28a9b01/416x416.jpg?background=000000&cropX1=120&cropX2=4005&cropY1=549&cropY2=4432
1906,4391,1907,Alfredo Harp Helu,74,Male,Mexico,Finance And Investments ,Banking,1.2,https://specials-images.forbesimg.com/imageserve/589fd2da4bbe6f0e5586906a/416x416.jpg?background=000000&cropX1=18&cropX2=710&cropY1=3&cropY2=696
1907,5750,1908,Gudrun Heine,63,Female,None,Healthcare ,Medical Devices,1.2,https://specials-images.forbesimg.com/imageserve/589fd2da4bbe6f0e5586906a/416x416.jpg?background=000000&cropX1=18&cropX2=710&cropY1=3&cropY2=696
1908,1640,1909,Francis Holder,77,Male,None,Food And Beverage ,Bakeries,1.2,https://specials-images.forbesimg.com/imageserve/5a7dedf131358e4955ad0a2e/416x416.jpg?background=000000&cropX1=126&cropX2=1289&cropY1=146&cropY2=1309
1909,4668,1910,Hong Seok-Joh,65,Male,None,Fashion & Retail ,Convenience Stores,1.2,https://specials-images.forbesimg.com/imageserve/5b15b60b4bbe6f74868b92fb/416x416.jpg?background=000000&cropX1=61&cropX2=547&cropY1=23&cropY2=510
1910,4858,1911,Douglas Hsu,75,Male,Taiwan,Diversified ,Diversified,1.2,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663
1911,9640,1912,Huang Jianrong,60,Male,None,Metals & Mining ,Minerals,1.2,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663
1912,4508,1913,"B. Wayne Hughes, Jr.",57,Male,None,Real Estate ,Storage Facilities,1.2,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663
1913,4511,1914,Daisy Igel,90,Female,Brazil,Energy ,"Gas, Petrochemicals",1.2,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663
1914,9744,1915,Thomas James,76,Male,None,Finance And Investments ,Finance,1.2,https://specials-images.forbesimg.com/imageserve/5a90aee6a7ea434a0c2723e7/416x416.jpg?background=000000&cropX1=107&cropX2=2021&cropY1=56&cropY2=1972
1915,2410,1916,Jiang Ganjun,54,Male,None,Manufacturing ,Home & Office Products,1.2,https://specials-images.forbesimg.com/imageserve/5a90aee6a7ea434a0c2723e7/416x416.jpg?background=000000&cropX1=107&cropX2=2021&cropY1=56&cropY2=1972
1916,2830,1917,Jiang Zhaobai,54,Male,None,Real Estate ,Real Estate,1.2,https://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=13&cropY2=756
1917,3869,1918,Jin Huiming,65,Male,None,Real Estate ,Real Estate,1.2,https://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=13&cropY2=756
1918,6615,1919,Ajay Kalsi,57,Male,India,Energy ,Oil & Gas,1.2,https:http://specials-images.forbesimg.com/imageserve/f1c1ff9778a03817c0d1e06535d75074/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=28&cropY2=400
1919,5648,1920,Helga Kellerhals,78,None,Germany,Fashion & Retail ,Electronics Retailer,1.2,https://specials-images.forbesimg.com/imageserve/5a7e178da7ea431690132242/416x416.jpg?background=000000&cropX1=840&cropX2=2012&cropY1=358&cropY2=1531
1920,6299,1921,King Pak Fu,48,Male,None,Real Estate ,Real Estate,1.2,https://specials-images.forbesimg.com/imageserve/589f64fa4bbe6f0e55868ce7/416x416.jpg?background=000000&cropX1=134&cropX2=609&cropY1=68&cropY2=543
1921,8509,1922,Sergei Kolesnikov,46,Male,None,Manufacturing ,Building Materials,1.2,https://specials-images.forbesimg.com/imageserve/5a80c130a7ea431690133c91/416x416.jpg?background=000000&cropX1=80&cropX2=3020&cropY1=30&cropY2=2971
1922,3384,1923,Hemendra Kothari,71,Male,None,Finance And Investments ,Financial Services,1.2,https://specials-images.forbesimg.com/imageserve/5a7f246431358e4955ad18c8/416x416.jpg?background=000000&cropX1=1726&cropX2=2644&cropY1=453&cropY2=1370
1923,8611,1924,Eiichi Kuriwada,71,None,Japan,Logistics ,Package Delivery,1.2,https://specials-images.forbesimg.com/imageserve/5ac257b7a7ea432fbc1dc9b6/416x416.jpg?background=000000&cropX1=2457&cropX2=3971&cropY1=691&cropY2=2204
1924,3756,1925,Guy Laliberté,58,Male,None,Media & Entertainment ,Cirque Du Soleil,1.2,https://specials-images.forbesimg.com/imageserve/5a7bab8031358e4955ace15c/416x416.jpg?background=000000&cropX1=9&cropX2=1950&cropY1=146&cropY2=2087
1925,4053,1926,Lee Hae-Jin,51,Male,South Korea,Technology ,Internet,1.2,https://specials-images.forbesimg.com/imageserve/5b15b92731358e612fbb2163/416x416.jpg?background=000000&cropX1=167&cropX2=2846&cropY1=17&cropY2=2695
1926,3194,1927,Michael Lee-Chin,67,None,None,Finance And Investments ,Mutual Funds,1.2,https://specials-images.forbesimg.com/imageserve/9e4f6675e2ba8919ad43e68506b785f3/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=51&cropY2=651
1927,8003,1928,Li Guangyu,54,Male,People'S Republic Of China,Service ,Education,1.2,https://specials-images.forbesimg.com/imageserve/9e4f6675e2ba8919ad43e68506b785f3/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=51&cropY2=651
1928,4278,1929,Li Jun,53,None,People'S Republic Of China,Manufacturing ,Electronics,1.2,https://specials-images.forbesimg.com/imageserve/5a8df7fda7ea43169014100c/416x416.jpg?background=000000&cropX1=13&cropX2=2109&cropY1=287&cropY2=2383
1929,6811,1930,Li Rucheng,67,None,None,Fashion & Retail ,Apparel,1.2,https://specials-images.forbesimg.com/imageserve/5a7cca7631358e4955acf926/416x416.jpg?background=000000&cropX1=1354&cropX2=3459&cropY1=5&cropY2=2108
1930,4745,1931,Li Xuhui,50,None,None,Food And Beverage ,Soy Sauce Maker,1.2,https://specials-images.forbesimg.com/imageserve/5a7cca7631358e4955acf926/416x416.jpg?background=000000&cropX1=1354&cropX2=3459&cropY1=5&cropY2=2108
1931,1895,1932,Lim Wee Chai,60,Male,Malaysia,Manufacturing ,Rubber Gloves,1.2,https://specials-images.forbesimg.com/imageserve/5a7fc65131358e4955ad21ba/416x416.jpg?background=000000&cropX1=394&cropX2=2325&cropY1=17&cropY2=1947
1932,7340,1933,Liu Jiang,50,Male,None,Energy ,Gas,1.2,https://specials-images.forbesimg.com/imageserve/5a7fc65131358e4955ad21ba/416x416.jpg?background=000000&cropX1=394&cropX2=2325&cropY1=17&cropY2=1947
1933,7206,1934,Liu Xuejing,67,Male,None,Diversified ,"Copper, Poultry",1.2,https://specials-images.forbesimg.com/imageserve/5a7cdbe9a7ea431690130bc1/416x416.jpg?background=000000&cropX1=269&cropX2=1703&cropY1=0&cropY2=1434
1934,6509,1935,Liu Zhenguo,53,Male,None,Service ,Sewage Treatment,1.2,https://specials-images.forbesimg.com/imageserve/5a7cdbe9a7ea431690130bc1/416x416.jpg?background=000000&cropX1=269&cropX2=1703&cropY1=0&cropY2=1434
1935,1573,1936,Lo Ka Shui,71,None,None,Real Estate ,Real Estate,1.2,https://specials-images.forbesimg.com/imageserve/5a5e2cfe4bbe6f2652f2a738/416x416.jpg?background=000000&cropX1=268&cropX2=2048&cropY1=492&cropY2=2274
1936,3972,1937,Lo Siu-Tong,88,None,Hong Kong,Real Estate ,"Real Estate, Hotels",1.2,https://specials-images.forbesimg.com/imageserve/568bb227e4b0ffa7afe8b57d/416x416.jpg?background=000000&cropX1=60&cropX2=661&cropY1=3&cropY2=604
1937,2515,1938,Tobi Lutke,36,None,Canada,Technology ,E-Commerce,1.2,https://specials-images.forbesimg.com/imageserve/5a8ca9c731358e4955ade3d8/416x416.jpg?background=000000&cropX1=1243&cropX2=4894&cropY1=0&cropY2=3648
1938,9661,1939,Ma Yunsheng,55,Male,None,Diversified ,Energy,1.2,https://specials-images.forbesimg.com/imageserve/589d2dde31358e1a35ab0bd8/416x416.jpg?background=000000&cropX1=8&cropX2=723&cropY1=0&cropY2=715
1939,5811,1940,Ziyavudin Magomedov,49,Male,None,Energy ,"Port, Gas",1.2,https://specials-images.forbesimg.com/imageserve/5a80cb44a7ea431690133d1b/416x416.jpg?background=000000&cropX1=816&cropX2=3885&cropY1=0&cropY2=3066
1940,7732,1941,Ana Maria Marcondes Penido Sant'Anna,62,Female,None,Construction & Engineering ,Toll Roads,1.2,https://specials-images.forbesimg.com/imageserve/5a80cb44a7ea431690133d1b/416x416.jpg?background=000000&cropX1=816&cropX2=3885&cropY1=0&cropY2=3066
1941,9131,1942,Terence (Terry) Matthews,75,Male,None,Telecom ,Telecom,1.2,https://specials-images.forbesimg.com/imageserve/5a7bb412a7ea43169012f2ef/416x416.jpg?background=000000&cropX1=906&cropX2=3156&cropY1=583&cropY2=2832
1942,7580,1943,Gail Miller,74,Female,United States,Automotive ,"Basketball, Car Dealers",1.2,https://specials-images.forbesimg.com/imageserve/5a9097a931358e79a28a1fdd/416x416.jpg?background=000000&cropX1=1311&cropX2=2355&cropY1=550&cropY2=1593
1943,9194,1944,Andrei Molchanov,46,Male,None,Construction & Engineering ,Construction Materials,1.2,https://specials-images.forbesimg.com/imageserve/5a8092b7a7ea4316901339f7/416x416.jpg?background=000000&cropX1=155&cropX2=1168&cropY1=263&cropY2=1276
1944,6428,1945,Ni Zhaoxing,62,Male,None,Real Estate ,Real Estate,1.2,https://specials-images.forbesimg.com/imageserve/43372ee8b6ecf8e8d8264ccff8e54710/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=230&cropY2=974
1945,2393,1946,Kentaro Ogawa,69,Male,None,Food And Beverage ,Restaurants,1.2,https://specials-images.forbesimg.com/imageserve/2f6b62df9e9d5ba4a9b69c45cbb17fc7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789
1946,5254,1947,Erik Paulsson,76,Male,Sweden,Real Estate ,"Construction, Real Estate",1.2,https://specials-images.forbesimg.com/imageserve/5a811bdb31358e4955ad30e2/416x416.jpg?background=000000&cropX1=0&cropX2=1918&cropY1=8&cropY2=1927
1947,2595,1948,Peng Hao,51,Male,People'S Republic Of China,Manufacturing ,Electronics,1.2,https://specials-images.forbesimg.com/imageserve/5a811bdb31358e4955ad30e2/416x416.jpg?background=000000&cropX1=0&cropX2=1918&cropY1=8&cropY2=1927
1948,3380,1949,Stefan Pierer,61,Male,None,Automotive ,Automotive,1.2,https://specials-images.forbesimg.com/imageserve/5a7c6e22a7ea43169012fdf4/416x416.jpg?background=000000&cropX1=139&cropX2=911&cropY1=117&cropY2=890
1949,4742,1950,Michael Price,65,None,United States,Finance And Investments ,Investments,1.2,https://specials-images.forbesimg.com/imageserve/5a7c6e22a7ea43169012fdf4/416x416.jpg?background=000000&cropX1=139&cropX2=911&cropY1=117&cropY2=890
1950,8629,1951,Clayton Riddell,80,Male,Canada,Energy ,Oil & Gas,1.2,https://specials-images.forbesimg.com/imageserve/5a7ba5b1a7ea43169012f1a8/416x416.jpg?background=000000&cropX1=99&cropX2=758&cropY1=97&cropY2=757
1951,8398,1952,Boris Rotenberg,61,None,Russia,Construction & Engineering ,"Construction, Pipes, Chemicals",1.2,https://specials-images.forbesimg.com/imageserve/5a80a1794bbe6f2652f53e24/416x416.jpg?background=000000&cropX1=156&cropX2=1338&cropY1=25&cropY2=1207
1952,6335,1953,Igor Rybakov,46,None,None,Manufacturing ,Building Materials,1.2,https://specials-images.forbesimg.com/imageserve/5a80a91631358e4955ad2b41/416x416.jpg?background=000000&cropX1=65&cropX2=2805&cropY1=18&cropY2=2757
1953,8627,1954,Stephen Saad,54,Male,South Africa,Healthcare ,Pharmaceuticals,1.2,https://specials-images.forbesimg.com/imageserve/5a80fed231358e4955ad2f28/416x416.jpg?background=000000&cropX1=319&cropX2=2064&cropY1=6&cropY2=1750
1954,9986,1955,K. Rai Sahi,72,Male,None,Real Estate ,Real Estate,1.2,https://specials-images.forbesimg.com/imageserve/5a7baf1431358e4955ace200/416x416.jpg?background=000000&cropX1=2&cropX2=704&cropY1=0&cropY2=702
1955,7501,1956,Airat Shaimiev,56,None,Russia,Energy ,"Refinery, Chemicals",1.2,https://specials-images.forbesimg.com/imageserve/c7fdc1b03060abf8c5b1b48d4ead44e5/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=89&cropY2=830
1956,3496,1957,Radik Shaimiev,53,Male,None,Energy ,"Refinery, Chemicals",1.2,https://specials-images.forbesimg.com/imageserve/87610e924802aeeaed879067d5de2b4d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=127&cropY2=871
1957,5479,1958,Shang Jiyong,50,None,People'S Republic Of China,Diversified ,"Tires, Chemicals",1.2,https://specials-images.forbesimg.com/imageserve/87610e924802aeeaed879067d5de2b4d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=127&cropY2=871
1958,9689,1959,Mikhail Shelkov,50,Male,None,Metals & Mining ,Titanium,1.2,https://specials-images.forbesimg.com/imageserve/87610e924802aeeaed879067d5de2b4d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=127&cropY2=871
1959,2217,1960,S.D. Shibulal,63,Male,None,Technology ,Software Services,1.2,https://specials-images.forbesimg.com/imageserve/5a7f4dfba7ea431690132b99/416x416.jpg?background=000000&cropX1=766&cropX2=3614&cropY1=0&cropY2=2848
1960,2158,1961,Ron Sim,59,Male,None,Fashion & Retail ,Retail,1.2,https://specials-images.forbesimg.com/imageserve/596e819b31358e4463b76550/416x416.jpg?background=000000&cropX1=338&cropX2=1627&cropY1=314&cropY2=1604
1961,5654,1962,Leonid Simanovsky,68,None,Russia,Finance And Investments ,Investments,1.2,https://specials-images.forbesimg.com/imageserve/5a80ab7731358e4955ad2b80/416x416.jpg?background=000000&cropX1=8&cropX2=1288&cropY1=8&cropY2=1288
1962,2103,1963,Basudeo Singh,77,Male,None,Healthcare ,Pharmaceuticals,1.2,https://specials-images.forbesimg.com/imageserve/5a80ab7731358e4955ad2b80/416x416.jpg?background=000000&cropX1=8&cropX2=1288&cropY1=8&cropY2=1288
1963,3931,1964,Samprada Singh,92,Male,India,Healthcare ,Pharmaceuticals,1.2,https://specials-images.forbesimg.com/imageserve/5a80ab7731358e4955ad2b80/416x416.jpg?background=000000&cropX1=8&cropX2=1288&cropY1=8&cropY2=1288
